Vrest,Upstroke,Vpeak,APD20,APD40,APD50,APD90,TriAP,DCai,Capeak,CaD50,CaD90,TriCa,dCa,GKr_0.06__Label,PCa_15.13__Label
-88.17,57.356,40.974,136.27,216.43,238.48,320.64,82.164,0.00037608,0.00043749,192.38,496.99,304.61,6.3698e-05,1,1
-87.905,54.68,35.989,116.23,166.33,182.36,230.46,48.096,0.00037304,0.00046831,236.47,593.19,356.71,0.00010023,0,0
-88.124,52.957,38.311,138.28,194.39,210.42,268.54,58.116,0.0002452,0.00029881,230.46,515.03,284.57,5.5082e-05,1,1
-88.177,51.833,36.78,126.25,180.36,194.39,238.48,44.088,0.0002972,0.00037118,184.37,452.91,268.54,7.5035e-05,0,0
-88.127,54.592,37.247,120.24,174.35,192.38,252.51,60.12,0.00050045,0.00055644,182.36,492.99,310.62,5.9604e-05,0,0
-87.709,55.977,40.24,130.26,196.39,214.43,278.56,64.128,0.00021911,0.00030174,312.63,667.33,354.71,8.6835e-05,1,1
-87.972,50.824,34.005,106.21,140.28,150.3,192.38,42.084,0.00035662,0.00045415,180.36,466.93,286.57,9.9384e-05,0,0
-87.836,56.105,39.652,106.21,152.3,164.33,206.41,42.084,0.0003196,0.00042753,266.53,645.29,378.76,0.00011363,0,0
-88.147,54.63,38.682,128.26,188.38,202.4,262.53,60.12,0.00024791,0.00032526,252.51,591.18,338.68,8.036e-05,1,0
-88.119,55.989,40.423,166.33,252.51,274.55,344.69,70.14,0.00051354,0.00058538,122.24,356.71,234.47,7.2176e-05,1,1
-87.99,56.908,40.069,126.25,180.36,194.39,252.51,58.116,0.00047591,0.00055636,204.41,523.05,318.64,8.4516e-05,1,0
-87.734,53.181,38.057,158.32,228.46,252.51,332.67,80.16,0.000424,0.00051947,218.44,545.09,326.65,9.9255e-05,1,1
-87.991,51.651,35.473,130.26,182.36,198.4,262.53,64.128,0.0003477,0.00043942,214.43,529.06,314.63,9.4443e-05,0,0
-88.437,55.433,39.515,122.24,178.36,192.38,246.49,54.108,0.00039603,0.00046243,192.38,496.99,304.61,6.9149e-05,1,0
-88.206,48.074,34.256,122.24,168.34,182.36,234.47,52.104,0.00042194,0.00048155,188.38,494.99,306.61,6.2668e-05,0,0
-87.847,53.407,37.172,144.29,210.42,232.46,302.61,70.14,0.0004332,0.00051308,186.37,488.98,302.61,8.2454e-05,0,1
-88.099,55.773,39.38,136.27,200.4,214.43,262.53,48.096,0.00039814,0.00046261,186.37,480.96,294.59,6.6902e-05,0,0
-87.663,57.007,39.736,140.28,202.4,220.44,280.56,60.12,0.00026038,0.00041258,286.57,639.28,352.71,0.00015637,0,1
-87.931,53.269,37.164,154.31,226.45,252.51,338.68,86.172,0.00030378,0.00041012,296.59,661.32,364.73,0.00011206,1,1
-87.848,52.667,36.476,122.24,162.32,176.35,228.46,52.104,0.00045472,0.00056557,196.39,501,304.61,0.00011377,0,0
-87.977,53.962,37.84,136.27,196.39,212.42,258.52,46.092,0.00023582,0.00032631,280.56,649.3,368.74,9.4729e-05,0,0
-87.901,49.514,39.773,154.31,230.46,250.5,314.63,64.128,0.00026673,0.00034526,266.53,589.18,322.65,8.1563e-05,1,1
-88.213,53.781,38.546,120.24,170.34,184.37,234.47,50.1,0.00026524,0.00036235,266.53,627.25,360.72,0.00010124,0,0
-88.181,50.173,38.055,150.3,202.4,220.44,286.57,66.132,0.00042797,0.00048174,220.44,537.07,316.63,5.7544e-05,1,1
-87.768,50.273,39.315,124.25,172.34,184.37,232.46,48.096,0.00028139,0.00036999,220.44,509.02,288.58,9.0265e-05,1,1
-88.145,56.272,39.13,96.192,138.28,148.3,194.39,46.092,0.00039719,0.00047183,182.36,470.94,288.58,7.6773e-05,0,0
-88.021,57.468,40.66,108.22,194.39,214.43,272.55,58.116,0.0002313,0.0003008,220.44,525.05,304.61,7.1222e-05,0,0
-87.787,55.24,38.238,110.22,150.3,164.33,210.42,46.092,0.00032467,0.00043115,190.38,450.9,260.52,0.00010736,0,0
-87.991,48.841,34.964,152.3,220.44,244.49,330.66,86.172,0.00041937,0.00050324,224.45,571.14,346.69,8.8783e-05,1,1
-88.026,56.565,39.033,134.27,198.4,218.44,280.56,62.124,0.000278,0.0003442,244.49,561.12,316.63,6.8802e-05,0,1
-88.013,58.719,41.782,84.168,138.28,152.3,192.38,40.08,0.00022528,0.00028557,188.38,460.92,272.55,6.1274e-05,0,0
-87.838,52.437,37.303,138.28,194.39,212.42,268.54,56.112,0.00048366,0.00057192,210.42,547.09,336.67,9.3228e-05,1,1
-88.145,51.412,37.642,142.28,204.41,220.44,270.54,50.1,0.00038303,0.0004476,198.4,517.03,318.64,6.7665e-05,0,0
-87.763,55.08,41.415,156.31,230.46,248.5,318.64,70.14,0.00044765,0.00056154,210.42,527.05,316.63,0.00011765,1,1
-87.979,55.638,39.41,176.35,282.57,308.62,402.81,94.188,0.0002166,0.00028073,242.48,571.14,328.66,6.6356e-05,1,1
-87.714,56.269,38.229,142.28,208.42,230.46,296.59,66.132,0.00021643,0.00032379,308.62,669.34,360.72,0.00011156,0,1
-87.915,52.18,35.751,118.24,162.32,174.35,224.45,50.1,0.00036787,0.00046457,198.4,494.99,296.59,9.8897e-05,0,0
-88.006,51.369,37.641,136.27,188.38,204.41,262.53,58.116,0.00047034,0.00054352,220.44,571.14,350.7,7.8886e-05,1,0
-88.159,50.824,35.01,126.25,176.35,190.38,246.49,56.112,0.00043777,0.00049526,160.32,428.86,268.54,5.9163e-05,0,0
-87.996,57.598,41.537,106.21,168.34,184.37,242.48,58.116,0.00033754,0.00041561,224.45,561.12,336.67,8.1585e-05,0,0
-87.526,56.049,40.007,94.188,130.26,138.28,172.34,34.068,0.00029972,0.0004009,230.46,567.13,336.67,0.00010443,0,0
-87.942,53.154,37.214,136.27,206.41,224.45,290.58,66.132,0.00035304,0.00044093,190.38,486.97,296.59,9.015e-05,0,0
-87.831,53.142,33.894,106.21,146.29,158.32,200.4,42.084,0.00033277,0.00041564,210.42,537.07,326.65,8.59e-05,0,0
-87.869,55.753,38.675,118.24,182.36,198.4,256.51,58.116,0.00036073,0.00043815,196.39,490.98,294.59,7.9572e-05,0,0
-88.037,56.71,39.622,144.29,216.43,240.48,316.63,76.152,0.00024557,0.00030937,290.58,633.27,342.69,6.7595e-05,1,1
-87.971,53.167,37.834,162.32,236.47,256.51,318.64,62.124,0.00022405,0.0003095,262.53,587.17,324.65,8.7886e-05,1,1
-87.876,47.804,39.845,148.3,212.42,230.46,294.59,64.128,0.00045174,0.00053774,232.46,583.17,350.7,9.1793e-05,1,1
-88.104,55.071,38.346,120.24,170.34,184.37,246.49,62.124,0.00045988,0.00053127,182.36,482.97,300.6,7.428e-05,1,0
-88.067,57.302,41.585,114.23,182.36,200.4,256.51,56.112,0.00028515,0.0003897,256.51,609.22,352.71,0.00010856,0,0
-87.953,56.323,38.262,194.39,308.62,342.69,440.88,98.196,0.00041954,0.00050202,184.37,505.01,320.64,8.5226e-05,1,1
-87.782,54.199,37.935,98.196,132.26,142.28,174.35,32.064,0.00043687,0.00051644,190.38,503.01,312.63,8.2804e-05,0,0
-88.051,54.473,38.346,134.27,188.38,202.4,252.51,50.1,0.00038268,0.0004772,222.44,561.12,338.68,9.8756e-05,0,0
-88.133,53.231,39.929,176.35,258.52,280.56,350.7,70.14,0.00023953,0.00033175,234.47,561.12,326.65,9.4388e-05,0,1
-87.735,57.327,40.602,90.18,140.28,152.3,206.41,54.108,0.00021028,0.00031768,252.51,585.17,332.67,0.00010973,0,0
-88.061,54.515,41.225,170.34,248.5,272.55,354.71,82.164,0.00033318,0.00043996,290.58,669.34,378.76,0.00011358,1,1
-88.042,53.736,40.077,164.33,230.46,252.51,318.64,66.132,0.00030062,0.00039035,294.59,651.3,356.71,9.4997e-05,1,1
-88.014,56.469,40.059,124.25,180.36,196.39,254.51,58.116,0.00021518,0.00028643,286.57,635.27,348.7,7.4626e-05,1,1
-88.219,50.667,34.556,114.23,160.32,172.34,222.44,50.1,0.00037344,0.00042687,158.32,416.83,258.52,5.4704e-05,0,0
-88.084,56.622,40.386,124.25,180.36,194.39,242.48,48.096,0.0003355,0.00043873,234.47,579.16,344.69,0.00010723,0,0
-87.972,53.753,40.619,142.28,210.42,228.46,294.59,66.132,0.00032052,0.00041633,276.55,647.29,370.74,0.0001016,1,1
-87.569,57.001,38.613,118.24,172.34,186.37,252.51,66.132,0.00036529,0.00050854,202.4,482.97,280.56,0.00014486,1,0
-88.027,56.661,38.947,160.32,246.49,276.55,354.71,78.156,0.00022204,0.00027792,274.55,605.21,330.66,5.863e-05,1,1
-87.904,52.894,32.869,132.26,180.36,198.4,270.54,72.144,0.00035707,0.00043454,198.4,472.95,274.55,7.8922e-05,0,0
-88.116,54.727,39.702,132.26,192.38,206.41,256.51,50.1,0.00028711,0.00036237,264.53,625.25,360.72,7.9818e-05,1,0
-88.081,52.409,37.398,124.25,174.35,188.38,236.47,48.096,0.00028068,0.00036624,268.54,631.26,362.73,9.0086e-05,1,0
-88.14,54.566,38.97,120.24,172.34,186.37,236.47,50.1,0.00036017,0.00044915,180.36,458.92,278.56,9.0504e-05,0,0
-87.979,52.153,37.344,152.3,224.45,246.49,312.63,66.132,0.00052281,0.00059821,166.33,452.91,286.57,7.7971e-05,0,1
-87.947,55.212,39.93,122.24,170.34,184.37,234.47,50.1,0.00044752,0.00053729,224.45,575.15,350.7,9.5218e-05,0,0
-87.839,55.493,40.77,128.26,196.39,212.42,270.54,58.116,0.000415,0.00047891,208.42,515.03,306.61,6.7169e-05,1,1
-88.135,56.386,39.1,126.25,218.44,242.48,322.65,80.16,0.00041267,0.00047792,130.26,362.73,232.46,6.5553e-05,0,1
-87.99,55.073,38.647,116.23,162.32,174.35,224.45,50.1,0.00028245,0.0003888,276.55,647.29,370.74,0.0001113,1,0
-87.893,56.414,38.895,130.26,190.38,206.41,272.55,66.132,0.00046582,0.00054558,214.43,533.07,318.64,8.3877e-05,1,1
-87.952,56.798,40.27,136.27,222.44,240.48,306.61,66.132,0.00031124,0.00037162,210.42,511.02,300.6,6.253e-05,1,1
-87.917,55.964,41.237,148.3,234.47,260.52,330.66,70.14,0.00024914,0.000305,290.58,627.25,336.67,5.9596e-05,1,1
-88.085,56.621,40.144,130.26,198.4,220.44,294.59,74.148,0.00021994,0.00030791,304.61,665.33,360.72,9.2106e-05,0,0
-88.004,53.467,37.329,114.23,158.32,170.34,216.43,46.092,0.00032559,0.00042414,208.42,523.05,314.63,0.00010114,0,0
-88.296,54.255,37.08,150.3,208.42,228.46,302.61,74.148,0.0002669,0.00034344,280.56,643.29,362.73,8.113e-05,1,0
-88.195,55.097,39.161,156.31,228.46,248.5,314.63,66.132,0.0003434,0.00038744,182.36,488.98,306.61,4.6019e-05,0,1
-87.852,53.797,35.563,148.3,226.45,252.51,326.65,74.148,0.00027192,0.0003635,282.57,639.28,356.71,9.6007e-05,0,1
-88.007,57.811,39.993,70.14,116.23,128.26,172.34,44.088,0.00030576,0.0003436,182.36,478.96,296.59,3.9719e-05,0,0
-87.699,52.338,35.018,102.2,138.28,150.3,184.37,34.068,0.00021503,0.00032971,246.49,571.14,324.65,0.00011673,0,0
-88.024,56.426,40.833,100.2,144.29,154.31,190.38,36.072,0.0002176,0.00030168,218.44,525.05,306.61,8.574e-05,0,0
-87.892,52.779,38.508,148.3,222.44,244.49,314.63,70.14,0.00033932,0.00043786,272.55,639.28,366.73,0.00010435,1,1
-88.094,52.003,36.056,128.26,192.38,210.42,274.55,64.128,0.00024764,0.00032267,218.44,535.07,316.63,7.7092e-05,0,0
-87.661,57.012,39.032,124.25,194.39,212.42,278.56,66.132,0.00024852,0.00035284,252.51,587.17,334.67,0.00010724,1,0
-87.872,56.182,41.497,160.32,238.48,266.53,352.71,86.172,0.00038002,0.0004884,290.58,665.33,374.75,0.00011579,1,1
-87.906,56.359,37.798,146.29,232.46,258.52,332.67,74.148,0.00028501,0.00035947,220.44,539.08,318.64,7.6786e-05,0,1
-87.876,54.296,37.708,124.25,178.36,194.39,244.49,50.1,0.00045032,0.00053949,166.33,434.87,268.54,9.0912e-05,0,0
-88.025,54.733,38.342,148.3,220.44,238.48,300.6,62.124,0.00043256,0.00052497,152.3,402.81,250.5,9.3337e-05,0,1
-87.69,42.842,34.063,160.32,240.48,266.53,352.71,86.172,0.00026031,0.00037154,272.55,623.25,350.7,0.00011507,1,1
-87.818,57.158,41.68,122.24,192.38,214.43,278.56,64.128,0.00025889,0.00034014,276.55,613.23,336.67,8.4728e-05,0,1
-87.953,58.187,41.196,110.22,170.34,186.37,250.5,64.128,0.00051881,0.00060775,144.29,378.76,234.47,8.9758e-05,1,0
-87.83,54.285,37.816,140.28,196.39,216.43,272.55,56.112,0.00038807,0.00043082,170.34,454.91,284.57,4.4294e-05,0,1
-88.186,56.772,41.01,108.22,172.34,190.38,246.49,56.112,0.00022252,0.00029763,256.51,593.19,336.67,7.7783e-05,0,0
-87.718,57.615,41.81,100.2,148.3,158.32,198.4,40.08,0.00032247,0.00041705,178.36,430.86,252.51,9.5351e-05,1,0
-88.042,57.245,40.926,120.24,186.37,200.4,250.5,50.1,0.00039109,0.0004474,166.33,432.87,266.53,5.779e-05,1,0
-87.822,53.666,37.746,158.32,230.46,254.51,330.66,76.152,0.00030342,0.00040749,288.58,649.3,360.72,0.00010939,1,1
-87.682,55.493,39.605,124.25,186.37,200.4,250.5,50.1,0.00031868,0.00042726,188.38,462.93,274.55,0.00011003,1,0
-87.937,53.521,40.439,112.22,158.32,168.34,214.43,46.092,0.00023017,0.00033939,304.61,687.37,382.77,0.0001144,1,0
-88.207,53.089,38.2,132.26,186.37,202.4,264.53,62.124,0.00023455,0.00032878,242.48,553.11,310.62,9.6159e-05,0,0
-88.024,56.874,41.015,150.3,228.46,248.5,324.65,76.152,0.00034679,0.00042875,202.4,513.03,310.62,8.4309e-05,1,1
-88.073,56.485,41.375,146.29,220.44,240.48,314.63,74.148,0.00050225,0.00057245,212.42,549.1,336.67,7.534e-05,1,1
-87.864,47.138,35.411,150.3,218.44,240.48,316.63,76.152,0.00023833,0.00031116,282.57,633.27,350.7,7.657e-05,0,1
-88.176,57.532,41.392,136.27,218.44,238.48,296.59,58.116,0.00046569,0.00052969,164.33,448.9,284.57,6.6154e-05,0,1
-87.948,57.163,40.926,104.21,154.31,166.33,216.43,50.1,0.00023909,0.00034178,256.51,605.21,348.7,0.00010594,1,0
-88.269,55.575,40.035,94.188,134.27,144.29,178.36,34.068,0.00029101,0.00035715,210.42,531.06,320.64,6.8573e-05,0,0
-87.931,55.147,38.778,140.28,206.41,226.45,300.6,74.148,0.00035067,0.00043349,152.3,404.81,252.51,8.3218e-05,1,1
-88.165,51.198,38.3,134.27,184.37,198.4,248.5,50.1,0.00024194,0.00033282,280.56,639.28,358.72,9.4836e-05,0,0
-87.973,55.849,40.459,116.23,160.32,172.34,208.42,36.072,0.00039835,0.0004818,162.32,412.83,250.5,8.4555e-05,1,0
-88.072,53.732,35.282,130.26,190.38,208.42,260.52,52.104,0.00041036,0.00047355,124.25,334.67,210.42,6.3283e-05,0,0
-87.881,49.992,40.746,154.31,218.44,236.47,302.61,66.132,0.00024038,0.00034207,310.62,653.31,342.69,0.00010582,1,1
-88.037,56.278,39.359,192.38,290.58,324.65,424.85,100.2,0.00023071,0.00030939,308.62,669.34,360.72,8.3095e-05,1,1
-88.064,56.81,41.881,134.27,204.41,222.44,290.58,68.136,0.00032981,0.00043813,260.52,617.23,356.71,0.00011323,1,1
-87.946,55.979,39.152,132.26,190.38,208.42,272.55,64.128,0.00029732,0.00037806,224.45,507.01,282.57,8.2314e-05,1,1
-88.089,55.128,40.149,116.23,170.34,182.36,232.46,50.1,0.00038025,0.00046142,180.36,460.92,280.56,8.2914e-05,0,0
-87.943,47.647,33.042,110.22,150.3,162.32,210.42,48.096,0.00028273,0.00036564,184.37,460.92,276.55,8.4218e-05,0,0
-87.928,47.293,33.025,148.3,206.41,224.45,282.57,58.116,0.00028887,0.00038829,292.59,681.36,388.78,0.00010579,0,0
-87.864,57.679,42.099,124.25,200.4,220.44,280.56,60.12,0.0002982,0.00037733,248.5,601.2,352.71,8.3229e-05,0,0
-88.008,52.654,41.251,156.31,224.45,238.48,288.58,50.1,0.00035212,0.00045977,212.42,513.03,300.6,0.00010996,1,1
-88.15,55.846,39.874,130.26,196.39,210.42,270.54,60.12,0.00024956,0.00032382,242.48,559.12,316.63,7.6636e-05,1,1
-87.71,57.266,40.869,138.28,224.45,246.49,322.65,76.152,0.0004745,0.00053652,194.39,499,304.61,6.5467e-05,1,1
-87.915,52.967,40.263,170.34,258.52,280.56,360.72,80.16,0.00037935,0.00046193,208.42,511.02,302.61,8.5066e-05,1,1
-88.074,54.5,38.45,142.28,200.4,218.44,284.57,66.132,0.00022511,0.00029414,300.6,659.32,358.72,7.3257e-05,1,1
-88.338,55.855,40.053,126.25,198.4,212.42,262.53,50.1,0.00040484,0.00045174,126.25,332.67,206.41,4.7127e-05,1,1
-88.137,54.348,40.242,138.28,192.38,206.41,264.53,58.116,0.00044185,0.0005262,216.43,549.1,332.67,8.8733e-05,0,1
-88.05,57.721,40.478,88.176,140.28,152.3,202.4,50.1,0.00027284,0.00033752,232.46,571.14,338.68,6.7671e-05,0,0
-88.072,52.143,39.461,158.32,238.48,256.51,314.63,58.116,0.00043786,0.00051429,172.34,454.91,282.57,7.8576e-05,1,1
-87.792,55.765,40.907,150.3,254.51,276.55,358.72,82.164,0.00028666,0.00037796,198.4,496.99,298.6,9.3121e-05,1,1
-88.142,55.64,37.476,124.25,200.4,224.45,304.61,80.16,0.00039308,0.0004344,158.32,430.86,272.55,4.2732e-05,0,1
-88.217,57.149,40.875,112.22,160.32,174.35,222.44,48.096,0.0002592,0.0003432,266.53,627.25,360.72,8.8024e-05,0,0
-87.645,54.469,40.44,144.29,210.42,228.46,290.58,62.124,0.00040107,0.00052166,248.5,597.19,348.7,0.00012578,0,1
-87.73,54.96,40.334,152.3,232.46,254.51,320.64,66.132,0.0004387,0.00056738,174.35,450.9,276.55,0.00013072,1,1
-87.987,55.589,40.194,142.28,214.43,234.47,300.6,66.132,0.00047019,0.00053449,186.37,488.98,302.61,6.7394e-05,1,1
-88.128,54.219,36.952,128.26,180.36,198.4,262.53,64.128,0.00049072,0.00058637,216.43,549.1,332.67,0.00010055,0,1
-88.255,52.881,38.584,116.23,162.32,174.35,222.44,48.096,0.00032922,0.00042205,258.52,631.26,372.75,9.8404e-05,0,0
-87.933,49.01,36.953,144.29,208.42,230.46,296.59,66.132,0.00036257,0.00049587,274.55,651.3,376.75,0.00013986,0,1
-87.745,54.736,38.056,124.25,192.38,210.42,274.55,64.128,0.00027106,0.00036089,190.38,464.93,274.55,9.095e-05,0,0
-88.135,52.474,37.455,138.28,198.4,216.43,286.57,70.14,0.00031668,0.00038663,262.53,629.26,366.73,7.5176e-05,0,0
-87.917,54.864,38.109,110.22,158.32,170.34,220.44,50.1,0.00038573,0.00046219,178.36,464.93,286.57,7.8515e-05,0,0
-87.888,53.956,33.706,106.21,156.31,172.34,224.45,52.104,0.00025538,0.0003278,200.4,490.98,290.58,7.3829e-05,0,0
-87.8,56.481,41.962,118.24,170.34,182.36,230.46,48.096,0.00027815,0.00038573,296.59,651.3,354.71,0.0001124,1,1
-87.756,56.055,41.202,154.31,226.45,246.49,304.61,58.116,0.00035053,0.00044075,282.57,647.29,364.73,9.6416e-05,1,1
-87.618,52.074,37.196,130.26,182.36,198.4,258.52,60.12,0.00052604,0.00063634,222.44,565.13,342.69,0.00011613,1,1
-87.948,56.443,41.142,120.24,194.39,208.42,262.53,54.108,0.00030732,0.00036733,208.42,509.02,300.6,6.2174e-05,1,1
-87.874,53.694,40.966,164.33,236.47,258.52,338.68,80.16,0.00044959,0.0005696,264.53,615.23,350.7,0.00012652,1,1
-88.015,52.981,36.636,126.25,176.35,188.38,234.47,46.092,0.00036044,0.00042654,196.39,494.99,298.6,6.8369e-05,0,0
-87.961,57.506,41.604,136.27,224.45,246.49,322.65,76.152,0.00033176,0.00041832,250.5,603.21,352.71,9.1057e-05,1,1
-88.026,52.058,37.316,158.32,226.45,248.5,310.62,62.124,0.00021319,0.00030074,296.59,651.3,354.71,9.1221e-05,0,1
-88.019,55.298,40.334,112.22,160.32,172.34,222.44,50.1,0.00027761,0.00037756,270.54,645.29,374.75,0.0001049,1,0
-87.842,49.334,38.78,118.24,168.34,182.36,224.45,42.084,0.00021912,0.0003172,298.6,675.35,376.75,0.00010268,0,0
-87.914,55.408,37.382,108.22,166.33,182.36,234.47,52.104,0.00042811,0.00047255,170.34,454.91,284.57,4.6683e-05,0,0
-87.916,48.87,40.137,134.27,186.37,200.4,254.51,54.108,0.00052136,0.00060339,182.36,460.92,278.56,8.46e-05,1,1
-88.021,53.257,37.277,116.23,176.35,190.38,234.47,44.088,0.00026295,0.0003179,176.35,442.89,266.53,5.5912e-05,0,0
-87.876,50.072,39.92,166.33,258.52,286.57,364.73,78.156,0.00040542,0.0005158,202.4,521.04,318.64,0.00011359,1,1
-87.775,57.345,41.64,126.25,190.38,208.42,276.55,68.136,0.00037778,0.00048691,242.48,563.13,320.64,0.00011273,0,1
-88.169,56.689,40.35,158.32,222.44,242.48,308.62,66.132,0.00029767,0.00036148,212.42,523.05,310.62,6.5884e-05,1,1
-88.197,55.649,39.123,142.28,222.44,244.49,314.63,70.14,0.00026004,0.0003469,234.47,547.09,312.63,8.9077e-05,1,1
-87.966,53.234,40.059,162.32,246.49,266.53,332.67,66.132,0.00031482,0.00041119,222.44,545.09,322.65,9.9186e-05,1,1
-88.022,54.346,37.948,180.36,268.54,300.6,394.79,94.188,0.00033645,0.00037674,208.42,565.13,356.71,4.3583e-05,1,1
-87.831,56.7,40.003,124.25,196.39,214.43,266.53,52.104,0.00026113,0.00033329,266.53,611.22,344.69,7.5812e-05,1,1
-87.581,51.7,35.876,150.3,214.43,236.47,306.61,70.14,0.00049959,0.00059837,192.38,499,306.61,0.00010238,1,1
-88.038,52.796,36.889,110.22,158.32,170.34,216.43,46.092,0.00021356,0.00029774,220.44,515.03,294.59,8.5503e-05,0,0
-87.539,54.009,36.003,108.22,154.31,166.33,222.44,56.112,0.00031567,0.00041623,216.43,533.07,316.63,0.00010315,1,0
-87.93,54.586,40.34,116.23,170.34,184.37,234.47,50.1,0.00029702,0.00041488,240.48,563.13,322.65,0.00012072,1,0
-88.006,51.941,38.913,188.38,290.58,322.65,416.83,94.188,0.00043712,0.00050873,202.4,549.1,346.69,7.5741e-05,1,1
-88.083,57.371,40.391,112.22,192.38,214.43,276.55,62.124,0.00028948,0.00035448,242.48,595.19,352.71,6.8808e-05,0,0
-88.103,52.796,38.941,144.29,206.41,222.44,282.57,60.12,0.00037413,0.00044781,236.47,567.13,330.66,7.7752e-05,1,1
-87.917,54.154,40.513,162.32,236.47,258.52,322.65,64.128,0.00031918,0.00042093,282.57,643.29,360.72,0.00010717,1,1
-87.844,54.794,37.941,136.27,204.41,224.45,286.57,62.124,0.00041371,0.00048402,198.4,517.03,318.64,7.3639e-05,0,1
-88.092,56.183,40.423,104.21,156.31,168.34,220.44,52.104,0.00034722,0.00043249,190.38,482.97,292.59,8.7187e-05,0,0
-88.116,54.213,39.202,134.27,190.38,204.41,246.49,42.084,0.00031533,0.00038124,214.43,525.05,310.62,6.8317e-05,0,0
-88.084,48.847,39.69,148.3,206.41,224.45,294.59,70.14,0.00032286,0.00043423,272.55,613.23,340.68,0.00011578,1,1
-87.802,54.765,36.411,148.3,218.44,238.48,298.6,60.12,0.00036484,0.00047764,168.34,436.87,268.54,0.0001143,0,0
-87.875,51.747,37.706,122.24,170.34,184.37,226.45,42.084,0.00031795,0.00040983,282.57,673.35,390.78,9.8671e-05,0,0
-87.958,54.973,38.205,114.23,160.32,172.34,216.43,44.088,0.00031204,0.0003934,224.45,559.12,334.67,8.461e-05,0,0
-87.778,57.371,40.955,138.28,214.43,238.48,314.63,76.152,0.00025759,0.00036105,322.65,687.37,364.73,0.00010902,1,1
-88.056,56.166,40.386,116.23,170.34,184.37,236.47,52.104,0.00039167,0.00043757,194.39,501,306.61,4.8798e-05,1,0
-87.965,57.085,41.521,116.23,178.36,192.38,246.49,54.108,0.00041289,0.00047073,208.42,529.06,320.64,6.1573e-05,1,1
-88.102,54.07,37.216,126.25,190.38,208.42,276.55,68.136,0.00035366,0.00042083,210.42,529.06,318.64,7.0177e-05,0,0
-88.053,54.847,37.977,86.172,122.24,132.26,168.34,36.072,0.00024975,0.00030158,240.48,603.21,362.73,5.5392e-05,0,0
-87.972,54.758,37.853,116.23,176.35,192.38,250.5,58.116,0.00027035,0.00034069,264.53,631.26,366.73,7.4736e-05,0,0
-87.823,56.07,37.593,92.184,130.26,142.28,182.36,40.08,0.00044342,0.00050998,168.34,448.9,280.56,6.8728e-05,0,0
-87.968,56.086,39.934,122.24,180.36,196.39,248.5,52.104,0.00047487,0.0005685,180.36,468.94,288.58,9.5976e-05,0,0
-88.025,57.059,40.867,88.176,128.26,138.28,174.35,36.072,0.00022939,0.0003056,194.39,462.93,268.54,7.7027e-05,0,0
-88.061,52.296,34.565,116.23,160.32,174.35,218.44,44.088,0.00039763,0.00046505,172.34,450.9,278.56,6.9217e-05,0,0
-87.952,54.307,37.645,128.26,180.36,194.39,250.5,56.112,0.00052012,0.00061276,138.28,370.74,232.46,9.3854e-05,1,0
-87.881,50.216,36.784,152.3,236.47,260.52,340.68,80.16,0.0002225,0.00030461,260.52,605.21,344.69,8.5113e-05,1,1
-88.049,55.928,37.008,80.16,114.23,124.25,160.32,36.072,0.00021462,0.00028236,236.47,575.15,338.68,7.0078e-05,0,0
-87.846,58.513,41.461,84.168,136.27,148.3,188.38,40.08,0.00021072,0.00027934,214.43,513.03,298.6,7.004e-05,0,0
-88.076,52.782,36.142,112.22,156.31,168.34,212.42,44.088,0.00032162,0.00041532,230.46,571.14,340.68,9.731e-05,0,0
-88.267,56.527,41.471,124.25,186.37,202.4,256.51,54.108,0.0003543,0.0004404,214.43,539.08,324.65,8.9307e-05,0,0
-88.089,52.466,39.554,148.3,216.43,236.47,308.62,72.144,0.00038948,0.00050762,202.4,517.03,314.63,0.00012114,1,1
-88.024,54.993,38.612,190.38,298.6,332.67,414.83,82.164,0.0003996,0.00048291,208.42,555.11,346.69,8.7045e-05,1,1
-88.079,50.614,38.235,138.28,198.4,212.42,260.52,48.096,0.00026162,0.00036009,236.47,563.13,326.65,0.0001012,0,0
-87.859,52.237,33.508,122.24,162.32,176.35,226.45,50.1,0.00050232,0.00057993,196.39,519.04,322.65,8.1954e-05,0,0
